# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1849970	1850404	+							MARPI_RS08735	435		old_locus_tag=Marpi_1778
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1849970	1850404	+	WP_014297230.1	WP_014297230.1		hypothetical protein			MARPI_RS08735	435	144	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1850457	1850807	-							MARPI_RS08740	351		old_locus_tag=Marpi_1779
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1850457	1850807	-	WP_014297231.1	WP_014297231.1		STAS domain-containing protein			MARPI_RS08740	351	116	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1850940	1852919	+							MARPI_RS08745	1980		old_locus_tag=Marpi_1780
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1850940	1852919	+	WP_014297232.1	WP_014297232.1		sodium-translocating pyrophosphatase			MARPI_RS08745	1980	659	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1852937	1853947	+							MARPI_RS08750	1011		old_locus_tag=Marpi_1781
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1852937	1853947	+	WP_014297233.1	WP_014297233.1		ATP-dependent 6-phosphofructokinase			MARPI_RS08750	1011	336	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1854027	1856099	+							MARPI_RS08755	2073		old_locus_tag=Marpi_1782
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1854027	1856099	+	WP_014297234.1	WP_014297234.1		sensor domain-containing diguanylate cyclase			MARPI_RS08755	2073	690	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1856102	1857898	+							MARPI_RS08760	1797		old_locus_tag=Marpi_1783
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1856102	1857898	+	WP_014297235.1	WP_014297235.1		ATP-binding cassette domain-containing protein			MARPI_RS08760	1797	598	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1857903	1859897	+							MARPI_RS08765	1995		old_locus_tag=Marpi_1784
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1857903	1859897	+	WP_014297236.1	WP_014297236.1		glycoside hydrolase family 13 protein			MARPI_RS08765	1995	664	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1859947	1860261	+							MARPI_RS08770	315		old_locus_tag=Marpi_1785
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1859947	1860261	+	WP_014297237.1	WP_014297237.1		STAS domain-containing protein			MARPI_RS08770	315	104	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1860403	1860642	+							MARPI_RS08775	240		old_locus_tag=Marpi_1786
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1860403	1860642	+	WP_014297238.1	WP_014297238.1		glutaredoxin family protein			MARPI_RS08775	240	79	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1861477	1863132	+							MARPI_RS08790	1656		old_locus_tag=Marpi_1787
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1861477	1863132	+	WP_014297239.1	WP_014297239.1		nucleoside kinase			MARPI_RS08790	1656	551	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1863252	1863605	+							MARPI_RS08795	354		old_locus_tag=Marpi_1788
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1863252	1863605	+	WP_014297240.1	WP_014297240.1		PadR family transcriptional regulator			MARPI_RS08795	354	117	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1863775	1865946	+							MARPI_RS08800	2172		old_locus_tag=Marpi_1789
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1863775	1865946	+	WP_014297241.1	WP_014297241.1		methyl-accepting chemotaxis protein			MARPI_RS08800	2172	723	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1865976	1866215	-							MARPI_RS08805	240		old_locus_tag=Marpi_1790
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1865976	1866215	-	WP_041638606.1	WP_041638606.1		carbon storage regulator			MARPI_RS08805	240	79	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1866217	1867197	-					fliW		MARPI_RS11200	981		old_locus_tag=Marpi_1791
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1866217	1867197	-	WP_014297243.1	WP_014297243.1		flagellar assembly protein FliW	fliW		MARPI_RS11200	981	326	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1867212	1868117	-					flgL		MARPI_RS08820	906		old_locus_tag=Marpi_1792
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1867212	1868117	-	WP_014297244.1	WP_014297244.1		flagellar hook-associated protein FlgL	flgL		MARPI_RS08820	906	301	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1868135	1871059	-					flgK		MARPI_RS08825	2925		old_locus_tag=Marpi_1793
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1868135	1871059	-	WP_014297245.1	WP_014297245.1		flagellar hook-associated protein FlgK	flgK		MARPI_RS08825	2925	974	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1871070	1871552	-							MARPI_RS08830	483		old_locus_tag=Marpi_1794
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1871070	1871552	-	WP_014297246.1	WP_014297246.1		flagellar export chaperone FlgN			MARPI_RS08830	483	160	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1871554	1871841	-					flgM		MARPI_RS10825	288		old_locus_tag=Marpi_1795
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1871554	1871841	-	WP_014297247.1	WP_014297247.1		flagellar biosynthesis anti-sigma factor FlgM	flgM		MARPI_RS10825	288	95	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1871912	1874272	-					pheT		MARPI_RS08840	2361		old_locus_tag=Marpi_1796
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1871912	1874272	-	WP_014297248.1	WP_014297248.1		phenylalanine--tRNA ligase subunit beta	pheT		MARPI_RS08840	2361	786	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1874286	1875308	-							MARPI_RS08845	1023		old_locus_tag=Marpi_1797
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1874286	1875308	-	WP_014297249.1	WP_014297249.1		phenylalanine--tRNA ligase subunit alpha			MARPI_RS08845	1023	340	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1875333	1876376	-							MARPI_RS08850	1044		old_locus_tag=Marpi_1798
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1875333	1876376	-	WP_014297250.1	WP_014297250.1		Rpn family recombination-promoting nuclease/putative transposase			MARPI_RS08850	1044	347	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1876363	1877190	-							MARPI_RS08855	828		old_locus_tag=Marpi_1799
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1876363	1877190	-	WP_014297251.1	WP_014297251.1		hypothetical protein			MARPI_RS08855	828	275	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1877193	1877780	-							MARPI_RS08860	588		old_locus_tag=Marpi_1800
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1877193	1877780	-	WP_014297252.1	WP_014297252.1		hypothetical protein			MARPI_RS08860	588	195	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1877804	1878463	-					fsa		MARPI_RS08865	660		old_locus_tag=Marpi_1801
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1877804	1878463	-	WP_014297253.1	WP_014297253.1		fructose-6-phosphate aldolase	fsa		MARPI_RS08865	660	219	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1878555	1879436	-							MARPI_RS08870	882		old_locus_tag=Marpi_1802
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1878555	1879436	-	WP_014297254.1	WP_014297254.1		hypothetical protein			MARPI_RS08870	882	293	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1879577	1880992	+							MARPI_RS08875	1416		old_locus_tag=Marpi_1803
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1879577	1880992	+	WP_014297255.1	WP_014297255.1		Rne/Rng family ribonuclease			MARPI_RS08875	1416	471	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1881006	1881881	+							MARPI_RS08880	876		old_locus_tag=Marpi_1804
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1881006	1881881	+	WP_014297256.1	WP_014297256.1		hypothetical protein			MARPI_RS08880	876	291	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1881897	1882670	-							MARPI_RS08885	774		old_locus_tag=Marpi_1805
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1881897	1882670	-	WP_014297257.1	WP_014297257.1		alpha/beta fold hydrolase			MARPI_RS08885	774	257	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1882923	1884110	+							MARPI_RS08890	1188		old_locus_tag=Marpi_1806
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1882923	1884110	+	WP_014297258.1	WP_014297258.1		flagellin			MARPI_RS08890	1188	395	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1884239	1885426	+							MARPI_RS08895	1188		old_locus_tag=Marpi_1807
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1884239	1885426	+	WP_014297259.1	WP_014297259.1		flagellin			MARPI_RS08895	1188	395	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1885546	1886454	-					secF		MARPI_RS08900	909		old_locus_tag=Marpi_1808
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1885546	1886454	-	WP_014297260.1	WP_014297260.1		protein translocase subunit SecF	secF		MARPI_RS08900	909	302	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1886454	1887863	-					secD		MARPI_RS08905	1410		old_locus_tag=Marpi_1809
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1886454	1887863	-	WP_014297261.1	WP_014297261.1		protein translocase subunit SecD	secD		MARPI_RS08905	1410	469	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1887882	1888265	-					yajC		MARPI_RS08910	384		old_locus_tag=Marpi_1810
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1887882	1888265	-	WP_014297262.1	WP_014297262.1		preprotein translocase subunit YajC	yajC		MARPI_RS08910	384	127	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1888412	1888750	+							MARPI_RS08915	339		old_locus_tag=Marpi_1811
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1888412	1888750	+	WP_014297263.1	WP_014297263.1		hypothetical protein			MARPI_RS08915	339	112	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1888771	1889040	+							MARPI_RS08920	270		old_locus_tag=Marpi_1812
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1888771	1889040	+	WP_014297264.1	WP_014297264.1		hypothetical protein			MARPI_RS08920	270	89	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1889054	1889833	+					murI		MARPI_RS08925	780		old_locus_tag=Marpi_1813
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1889054	1889833	+	WP_014297265.1	WP_014297265.1		glutamate racemase	murI		MARPI_RS08925	780	259	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1889830	1890699	+					rapZ		MARPI_RS08930	870		old_locus_tag=Marpi_1814
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1889830	1890699	+	WP_014297266.1	WP_014297266.1		RNase adapter RapZ	rapZ		MARPI_RS08930	870	289	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1890732	1891625	+					whiA		MARPI_RS08935	894		old_locus_tag=Marpi_1815
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1890732	1891625	+	WP_014297267.1	WP_014297267.1		DNA-binding protein WhiA	whiA		MARPI_RS08935	894	297	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1891622	1892086	+					nrdR		MARPI_RS08940	465		old_locus_tag=Marpi_1816
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1891622	1892086	+	WP_014297268.1	WP_014297268.1		transcriptional regulator NrdR	nrdR		MARPI_RS08940	465	154	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1892103	1892603	+					greA		MARPI_RS08945	501		old_locus_tag=Marpi_1817
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1892103	1892603	+	WP_014297269.1	WP_014297269.1		transcription elongation factor GreA	greA		MARPI_RS08945	501	166	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1892605	1894104	+					lysS		MARPI_RS08950	1500		old_locus_tag=Marpi_1818
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1892605	1894104	+	WP_014297270.1	WP_014297270.1		lysine--tRNA ligase	lysS		MARPI_RS08950	1500	499	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1894211	1894405	+					rpmB		MARPI_RS08955	195		old_locus_tag=Marpi_1819
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1894211	1894405	+	WP_014297271.1	WP_014297271.1		50S ribosomal protein L28	rpmB		MARPI_RS08955	195	64	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1894575	1895246	+							MARPI_RS08960	672		old_locus_tag=Marpi_1820
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1894575	1895246	+	WP_014297272.1	WP_014297272.1		PilZ domain-containing protein			MARPI_RS08960	672	223	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1895249	1896463	+							MARPI_RS08965	1215		old_locus_tag=Marpi_1821
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1895249	1896463	+	WP_014297273.1	WP_014297273.1		hypothetical protein			MARPI_RS08965	1215	404	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1896460	1897398	+							MARPI_RS08970	939		old_locus_tag=Marpi_1822
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1896460	1897398	+	WP_014297274.1	WP_014297274.1		hypothetical protein			MARPI_RS08970	939	312	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1897405	1897908	+							MARPI_RS08975	504		old_locus_tag=Marpi_1823
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1897405	1897908	+	WP_014297275.1	WP_014297275.1		hypothetical protein			MARPI_RS08975	504	167	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1897923	1899329	+					pelF		MARPI_RS08980	1407		old_locus_tag=Marpi_1824
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1897923	1899329	+	WP_014297276.1	WP_014297276.1		GT4 family glycosyltransferase PelF	pelF		MARPI_RS08980	1407	468	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1899329	1900741	+					pelG		MARPI_RS08985	1413		old_locus_tag=Marpi_1825
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1899329	1900741	+	WP_014297277.1	WP_014297277.1		exopolysaccharide Pel transporter PelG	pelG		MARPI_RS08985	1413	470	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1900743	1903079	+							MARPI_RS08990	2337		old_locus_tag=Marpi_1826
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1900743	1903079	+	WP_014297278.1	WP_014297278.1		DUF2194 domain-containing protein			MARPI_RS08990	2337	778	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1903045	1903584	+							MARPI_RS08995	540		old_locus_tag=Marpi_1827
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1903045	1903584	+	WP_014297279.1	WP_014297279.1		5-formyltetrahydrofolate cyclo-ligase			MARPI_RS08995	540	179	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1903589	1904377	+							MARPI_RS09000	789		old_locus_tag=Marpi_1828
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1903589	1904377	+	WP_014297280.1	WP_014297280.1		nitrilase			MARPI_RS09000	789	262	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1904370	1905287	+							MARPI_RS09005	918		old_locus_tag=Marpi_1829
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1904370	1905287	+	WP_014297281.1	WP_014297281.1		endo alpha-1,4 polygalactosaminidase			MARPI_RS09005	918	305	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1905312	1905752	-							MARPI_RS09010	441		old_locus_tag=Marpi_1830
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1905312	1905752	-	WP_014297282.1	WP_014297282.1		AAA family ATPase			MARPI_RS09010	441	146	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1905788	1906534	-							MARPI_RS09015	747		old_locus_tag=Marpi_1831
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1905788	1906534	-	WP_014297283.1	WP_014297283.1		undecaprenyl-diphosphate phosphatase			MARPI_RS09015	747	248	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1907153	1907929	-							MARPI_RS09020	777		old_locus_tag=Marpi_1832
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1907153	1907929	-	WP_014297284.1	WP_014297284.1		DUF368 domain-containing protein			MARPI_RS09020	777	258	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1908039	1909625	+							MARPI_RS09025	1587		old_locus_tag=Marpi_1833
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1908039	1909625	+	WP_014297285.1	WP_014297285.1		Gldg family protein			MARPI_RS09025	1587	528	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1909739	1910134	+							MARPI_RS09030	396		old_locus_tag=Marpi_1834
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1909739	1910134	+	WP_014297286.1	WP_014297286.1		hypothetical protein			MARPI_RS09030	396	131	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1910243	1910611	+							MARPI_RS09035	369		old_locus_tag=Marpi_1835
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1910243	1910611	+	WP_014297287.1	WP_014297287.1		hypothetical protein			MARPI_RS09035	369	122	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1910623	1911312	-							MARPI_RS10830	690		old_locus_tag=Marpi_1836
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1910623	1911312	-	WP_014297288.1	WP_014297288.1		hypothetical protein			MARPI_RS10830	690	229	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1911433	1913397	-							MARPI_RS09045	1965		old_locus_tag=Marpi_1837
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1911433	1913397	-	WP_014297289.1	WP_014297289.1		methyl-accepting chemotaxis protein			MARPI_RS09045	1965	654	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1913688	1914116	+					aroQ		MARPI_RS09050	429		old_locus_tag=Marpi_1838
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1913688	1914116	+	WP_014297290.1	WP_014297290.1		type II 3-dehydroquinate dehydratase	aroQ		MARPI_RS09050	429	142	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1914120	1915721	+							MARPI_RS09055	1602		old_locus_tag=Marpi_1839
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1914120	1915721	+	WP_014297291.1	WP_014297291.1		DEAD/DEAH box helicase			MARPI_RS09055	1602	533	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1915724	1916149	+							MARPI_RS09060	426		old_locus_tag=Marpi_1840
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1915724	1916149	+	WP_014297292.1	WP_014297292.1		peptidylprolyl isomerase			MARPI_RS09060	426	141	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1916179	1917396	+							MARPI_RS09065	1218		old_locus_tag=Marpi_1841
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1916179	1917396	+	WP_014297293.1	WP_014297293.1		U32 family peptidase			MARPI_RS09065	1218	405	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1917425	1918333	-					ftsY		MARPI_RS09070	909		old_locus_tag=Marpi_1842
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1917425	1918333	-	WP_014297294.1	WP_014297294.1		signal recognition particle-docking protein FtsY	ftsY		MARPI_RS09070	909	302	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1918483	1919139	+							MARPI_RS09075	657		old_locus_tag=Marpi_1843
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1918483	1919139	+	WP_014297295.1	WP_014297295.1		DUF2225 domain-containing protein			MARPI_RS09075	657	218	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1919139	1921226	+							MARPI_RS10835	2088		old_locus_tag=Marpi_1844
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1919139	1921226	+	WP_014297296.1	WP_014297296.1		LysM peptidoglycan-binding domain-containing protein			MARPI_RS10835	2088	695	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1921231	1921710	+							MARPI_RS09085	480		old_locus_tag=Marpi_1845
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1921231	1921710	+	WP_014297297.1	WP_014297297.1		Rrf2 family transcriptional regulator			MARPI_RS09085	480	159	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1921670	1922761	+					mnmA		MARPI_RS09090	1092		old_locus_tag=Marpi_1846
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1921670	1922761	+	WP_014297298.1	WP_014297298.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		MARPI_RS09090	1092	363	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1922763	1923251	+					coaD		MARPI_RS09095	489		old_locus_tag=Marpi_1847
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1922763	1923251	+	WP_014297299.1	WP_014297299.1		pantetheine-phosphate adenylyltransferase	coaD		MARPI_RS09095	489	162	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1923316	1923915	+					tsf		MARPI_RS09100	600		old_locus_tag=Marpi_1848
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1923316	1923915	+	WP_014297300.1	WP_014297300.1		translation elongation factor Ts	tsf		MARPI_RS09100	600	199	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1923969	1924667	+					pyrH		MARPI_RS09105	699		old_locus_tag=Marpi_1849
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1923969	1924667	+	WP_014297301.1	WP_014297301.1		UMP kinase	pyrH		MARPI_RS09105	699	232	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1924709	1926001	+					eno		MARPI_RS09110	1293		old_locus_tag=Marpi_1850
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1924709	1926001	+	WP_014297302.1	WP_014297302.1		phosphopyruvate hydratase	eno		MARPI_RS09110	1293	430	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1926045	1927745	-							MARPI_RS09115	1701		old_locus_tag=Marpi_1851
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1926045	1927745	-	WP_014297303.1	WP_014297303.1		cache domain-containing protein			MARPI_RS09115	1701	566	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1927771	1928775	-							MARPI_RS09120	1005		old_locus_tag=Marpi_1852
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1927771	1928775	-	WP_014297304.1	WP_014297304.1		M42 family metallopeptidase			MARPI_RS09120	1005	334	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1928775	1929809	-							MARPI_RS09125	1035		old_locus_tag=Marpi_1853
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1928775	1929809	-	WP_014297305.1	WP_014297305.1		M42 family metallopeptidase			MARPI_RS09125	1035	344	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1929802	1930836	-							MARPI_RS09130	1035		old_locus_tag=Marpi_1854
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1929802	1930836	-	WP_014297306.1	WP_014297306.1		M20/M25/M40 family metallo-hydrolase			MARPI_RS09130	1035	344	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1930849	1931460	-							MARPI_RS09135	612		old_locus_tag=Marpi_1855
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1930849	1931460	-	WP_014297307.1	WP_014297307.1		semialdehyde dehydrogenase			MARPI_RS09135	612	203	
