# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000036.1	41524	42033	-							X928_RS07360	510		old_locus_tag=X928_07635
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000036.1	41524	42033	-	WP_103079158.1	WP_103079158.1		NAD(P)H-dependent oxidoreductase subunit E			X928_RS07360	510	169	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000036.1	42438	42665	+							X928_RS07365	228		partial
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000036.1	42438	42665	+	WP_146026649.1	WP_146026649.1		SDR family NAD(P)-dependent oxidoreductase			X928_RS07365	228	76	partial
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	159	776	-					lexA		X928_RS07370	618		
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	159	776	-	WP_103079159.1	WP_103079159.1		transcriptional repressor LexA	lexA		X928_RS07370	618	205	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	818	3259	-					gyrA		X928_RS07375	2442		old_locus_tag=X928_07655
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	818	3259	-	WP_103079160.1	WP_103079160.1		DNA gyrase subunit A	gyrA		X928_RS07375	2442	813	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	3278	5215	-					metG		X928_RS07380	1938		old_locus_tag=X928_07660
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	3278	5215	-	WP_103079161.1	WP_103079161.1		methionine--tRNA ligase	metG		X928_RS07380	1938	645	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	5494	5700	-							X928_RS07385	207		old_locus_tag=X928_07665
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	5494	5700	-	WP_245857207.1	WP_245857207.1		hypothetical protein			X928_RS07385	207	68	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	6048	7796	+							X928_RS07395	1749		old_locus_tag=X928_07670
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	6048	7796	+	WP_103079163.1	WP_103079163.1		proline--tRNA ligase			X928_RS07395	1749	582	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	8140	9099	+							X928_RS07400	960		old_locus_tag=X928_07675
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	8140	9099	+	WP_103079164.1	WP_103079164.1		asparagine synthetase A			X928_RS07400	960	319	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	9155	9343	+							X928_RS10010	189		
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	9155	9343	+	WP_146026650.1	WP_146026650.1		hypothetical protein			X928_RS10010	189	62	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	9483	10745	+					iscB		X928_RS07405	1263		old_locus_tag=X928_07680
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	9483	10745	+	WP_103079165.1	WP_103079165.1		RNA-guided endonuclease IscB	iscB		X928_RS07405	1263	420	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	10766	12235	+							X928_RS07410	1470		old_locus_tag=X928_07685
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	10766	12235	+	WP_103079195.1	WP_103079195.1		hypothetical protein			X928_RS07410	1470	489	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	12487	13713	+							X928_RS07415	1227		old_locus_tag=X928_07695
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	12487	13713	+	WP_103079166.1	WP_103079166.1		adenosylhomocysteinase			X928_RS07415	1227	408	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	13750	15021	-							X928_RS07420	1272		old_locus_tag=X928_07700
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	13750	15021	-	WP_103079167.1	WP_103079167.1		serine hydroxymethyltransferase			X928_RS07420	1272	423	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	15290	16747	+							X928_RS07425	1458		old_locus_tag=X928_07705
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	15290	16747	+	WP_103079168.1	WP_103079168.1		aminoacyl-histidine dipeptidase			X928_RS07425	1458	485	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	16829	17272	-							X928_RS07430	444		old_locus_tag=X928_07710
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	16829	17272	-	WP_211286500.1	WP_211286500.1		CGGC domain-containing protein			X928_RS07430	444	147	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	17578	18813	+							X928_RS07435	1236		old_locus_tag=X928_07715
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	17578	18813	+	WP_103079170.1	WP_103079170.1		PLP-dependent aminotransferase family protein			X928_RS07435	1236	411	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	18848	19942	+					buk		X928_RS07440	1095		old_locus_tag=X928_07720
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	18848	19942	+	WP_103079171.1	WP_103079171.1		butyrate kinase	buk		X928_RS07440	1095	364	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	19932	20834	+							X928_RS07445	903		old_locus_tag=X928_07725
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	19932	20834	+	WP_103079172.1	WP_103079172.1		bifunctional enoyl-CoA hydratase/phosphate acetyltransferase			X928_RS07445	903	300	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	20855	21925	+					buk		X928_RS07450	1071		old_locus_tag=X928_07730
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	20855	21925	+	WP_103079173.1	WP_103079173.1		butyrate kinase	buk		X928_RS07450	1071	356	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	21941	22618	+							X928_RS07455	678		old_locus_tag=X928_07735
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	21941	22618	+	WP_103079174.1	WP_103079174.1		cobalamin biosynthesis protein CobQ			X928_RS07455	678	225	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	22694	22927	+							X928_RS07460	234		old_locus_tag=X928_07740
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	22694	22927	+	WP_103079175.1	WP_103079175.1		ferredoxin family protein			X928_RS07460	234	77	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	22934	23998	+							X928_RS07465	1065		old_locus_tag=X928_07745
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	22934	23998	+	WP_103079176.1	WP_103079176.1		3-methyl-2-oxobutanoate dehydrogenase subunit VorB			X928_RS07465	1065	354	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	24014	24769	+							X928_RS07470	756		old_locus_tag=X928_07750
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	24014	24769	+	WP_103079177.1	WP_103079177.1		thiamine pyrophosphate-dependent enzyme			X928_RS07470	756	251	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	24831	25373	+							X928_RS07475	543		old_locus_tag=X928_07755
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	24831	25373	+	WP_103079178.1	WP_103079178.1		2-oxoacid:acceptor oxidoreductase family protein			X928_RS07475	543	180	
gene	tRNA	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	25435	25525	-							X928_RS07480	91		old_locus_tag=X928_07760
tRNA		GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	25435	25525	-				tRNA-Ser			X928_RS07480	91		anticodon=GGA
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	25605	26618	-					tsaD		X928_RS07485	1014		old_locus_tag=X928_07765
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	25605	26618	-	WP_103079179.1	WP_103079179.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		X928_RS07485	1014	337	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	26615	27844	-					clpX		X928_RS07490	1230		old_locus_tag=X928_07770
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	26615	27844	-	WP_012209281.1	WP_012209281.1		ATP-dependent Clp protease ATP-binding subunit ClpX	clpX		X928_RS07490	1230	409	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	27924	28814	-					cysK		X928_RS07495	891		old_locus_tag=X928_07775
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	27924	28814	-	WP_169926340.1	WP_169926340.1		cysteine synthase A	cysK		X928_RS07495	891	296	
gene	pseudogene	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	28901	29122	-							X928_RS10280	222		partial;pseudo
CDS	without_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	28901	29122	-				serine acetyltransferase			X928_RS10280	222		partial;pseudo
gene	pseudogene	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	29201	29278	-							X928_RS10285	78		partial;pseudo
CDS	without_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	29201	29278	-				serine acetyltransferase			X928_RS10285	78		partial;pseudo
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	29647	30717	-							X928_RS07505	1071		old_locus_tag=X928_07785
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	29647	30717	-	WP_103079180.1	WP_103079180.1		hypothetical protein			X928_RS07505	1071	356	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	30723	34889	-							X928_RS07510	4167		old_locus_tag=X928_07790
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	30723	34889	-	WP_103079181.1	WP_103079181.1		PolC-type DNA polymerase III			X928_RS07510	4167	1388	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	34876	35367	-					ruvC		X928_RS07515	492		old_locus_tag=X928_07795
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	34876	35367	-	WP_012209286.1	WP_012209286.1		crossover junction endodeoxyribonuclease RuvC	ruvC		X928_RS07515	492	163	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	35367	36608	-							X928_RS07520	1242		old_locus_tag=X928_07800
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	35367	36608	-	WP_103079182.1	WP_103079182.1		aminopeptidase P family protein			X928_RS07520	1242	413	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	36839	37453	+							X928_RS07525	615		old_locus_tag=X928_07805
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	36839	37453	+	WP_103079183.1	WP_103079183.1		hypothetical protein			X928_RS07525	615	204	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	37459	37896	+					fliS		X928_RS07530	438		old_locus_tag=X928_07810
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	37459	37896	+	WP_103079184.1	WP_103079184.1		flagellar export chaperone FliS	fliS		X928_RS07530	438	145	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	37952	38785	-							X928_RS07535	834		old_locus_tag=X928_07815
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	37952	38785	-	WP_103079185.1	WP_103079185.1		carbon-nitrogen hydrolase family protein			X928_RS07535	834	277	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	38820	41489	-							X928_RS07540	2670		old_locus_tag=X928_07820
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	38820	41489	-	WP_103079186.1	WP_103079186.1		glycosyl hydrolase-related protein			X928_RS07540	2670	889	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	41504	42337	-							X928_RS07545	834		old_locus_tag=X928_07825
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	41504	42337	-	WP_103079187.1	WP_103079187.1		carbohydrate ABC transporter permease			X928_RS07545	834	277	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	42334	43203	-							X928_RS07550	870		old_locus_tag=X928_07830
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	42334	43203	-	WP_103079188.1	WP_103079188.1		sugar ABC transporter permease			X928_RS07550	870	289	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	43297	44562	-							X928_RS07555	1266		old_locus_tag=X928_07835
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	43297	44562	-	WP_103079189.1	WP_103079189.1		ABC transporter substrate-binding protein			X928_RS07555	1266	421	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	44575	45645	-							X928_RS07560	1071		old_locus_tag=X928_07840
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	44575	45645	-	WP_103079190.1	WP_103079190.1		substrate-binding domain-containing protein			X928_RS07560	1071	356	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	46010	47056	+							X928_RS07565	1047		old_locus_tag=X928_07850
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	46010	47056	+	WP_103079191.1	WP_103079191.1		dipeptidase			X928_RS07565	1047	348	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	47222	47785	+							X928_RS07570	564		old_locus_tag=X928_07855
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	47222	47785	+	WP_103079192.1	WP_103079192.1		HNH endonuclease			X928_RS07570	564	187	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	47805	48545	+							X928_RS07575	741		old_locus_tag=X928_07860
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	47805	48545	+	WP_211286502.1	WP_211286502.1		hypothetical protein			X928_RS07575	741	246	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	48545	49291	+							X928_RS07580	747		old_locus_tag=X928_07865
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	48545	49291	+	WP_103079193.1	WP_103079193.1		hypothetical protein			X928_RS07580	747	248	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	49284	50600	+							X928_RS07585	1317		old_locus_tag=X928_07870
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	49284	50600	+	WP_103079194.1	WP_103079194.1		hypothetical protein			X928_RS07585	1317	438	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	50597	51472	+							X928_RS07590	876		partial
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000037.1	50597	51472	+	WP_146026651.1	WP_146026651.1		hypothetical protein			X928_RS07590	876	292	partial
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	63	1097	-					trpD		X928_RS07595	1035		old_locus_tag=X928_07880
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	63	1097	-	WP_103079196.1	WP_103079196.1		anthranilate phosphoribosyltransferase	trpD		X928_RS07595	1035	344	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	1090	1680	-							X928_RS07600	591		old_locus_tag=X928_07885
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	1090	1680	-	WP_211286503.1	WP_211286503.1		aminodeoxychorismate/anthranilate synthase component II			X928_RS07600	591	196	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	1682	3160	-							X928_RS07605	1479		old_locus_tag=X928_07890
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	1682	3160	-	WP_103079198.1	WP_103079198.1		anthranilate synthase component I family protein			X928_RS07605	1479	492	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	3474	3647	-							X928_RS10080	174		old_locus_tag=X928_07895
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	3474	3647	-	WP_169926341.1	WP_169926341.1		hypothetical protein			X928_RS10080	174	57	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	3742	4752	-							X928_RS07610	1011		old_locus_tag=X928_07900
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	3742	4752	-	WP_103079199.1	WP_103079199.1		mannose-1-phosphate guanylyltransferase			X928_RS07610	1011	336	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	5114	7300	-					glgB		X928_RS07615	2187		old_locus_tag=X928_07905
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	5114	7300	-	WP_103079200.1	WP_103079200.1		1,4-alpha-glucan branching protein GlgB	glgB		X928_RS07615	2187	728	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	7552	8544	-					dprA		X928_RS07620	993		old_locus_tag=X928_07910
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	7552	8544	-	WP_169926342.1	WP_169926342.1		DNA-processing protein DprA	dprA		X928_RS07620	993	330	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	8626	9324	-							X928_RS07625	699		old_locus_tag=X928_07915
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	8626	9324	-	WP_103079202.1	WP_103079202.1		methyltransferase			X928_RS07625	699	232	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	9598	11177	-							X928_RS10085	1580		partial
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000038.1	9598	11177	-	WP_169926343.1	WP_169926343.1		hypothetical protein			X928_RS10085	1580	525	partial
gene	rRNA	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	108	1619	-							X928_RS07635	1512		old_locus_tag=X928_07930
rRNA		GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	108	1619	-				16S ribosomal RNA			X928_RS07635	1512		
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	1959	2099	-							X928_RS10090	141		old_locus_tag=X928_07935
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	1959	2099	-	WP_169926344.1	WP_169926344.1		hypothetical protein			X928_RS10090	141	46	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	2345	3517	-							X928_RS07640	1173		old_locus_tag=X928_07940
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	2345	3517	-	WP_103079203.1	WP_103079203.1		type III PLP-dependent enzyme			X928_RS07640	1173	390	
gene	tRNA	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	3926	4013	+							X928_RS07645	88		old_locus_tag=X928_07945
tRNA		GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	3926	4013	+				tRNA-Leu			X928_RS07645	88		anticodon=CAG
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	4135	5082	+							X928_RS10185	948		old_locus_tag=X928_07950
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	4135	5082	+	WP_103079204.1	WP_103079204.1		GAF domain-containing protein			X928_RS10185	948	315	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	5096	5704	+							X928_RS07655	609		old_locus_tag=X928_07955
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	5096	5704	+	WP_103079205.1	WP_103079205.1		CoA pyrophosphatase			X928_RS07655	609	202	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	5709	6956	-							X928_RS07660	1248		old_locus_tag=X928_07960
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	5709	6956	-	WP_103079206.1	WP_103079206.1		glycerate kinase			X928_RS07660	1248	415	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	6969	8312	-							X928_RS07665	1344		old_locus_tag=X928_07965
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	6969	8312	-	WP_103079207.1	WP_103079207.1		GntP family permease			X928_RS07665	1344	447	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	8336	9445	-							X928_RS07670	1110		old_locus_tag=X928_07970
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	8336	9445	-	WP_103079208.1	WP_103079208.1		diguanylate cyclase			X928_RS07670	1110	369	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	9536	10504	-							X928_RS07675	969		old_locus_tag=X928_07975
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	9536	10504	-	WP_103079209.1	WP_103079209.1		ExsB family protein			X928_RS07675	969	322	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	10518	12572	-							X928_RS07680	2055		old_locus_tag=X928_07980
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	10518	12572	-	WP_103079210.1	WP_103079210.1		GGDEF domain-containing phosphodiesterase			X928_RS07680	2055	684	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	12766	13647	+							X928_RS07685	882		old_locus_tag=X928_07985
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	12766	13647	+	WP_146026652.1	WP_146026652.1		acetamidase/formamidase family protein			X928_RS07685	882	293	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	13679	14557	+							X928_RS07690	879		old_locus_tag=X928_07990
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	13679	14557	+	WP_103079211.1	WP_103079211.1		AEC family transporter			X928_RS07690	879	292	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	14558	16114	-							X928_RS07695	1557		old_locus_tag=X928_07995
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	14558	16114	-	WP_169926345.1	WP_169926345.1		alpha/beta hydrolase			X928_RS07695	1557	518	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	16154	17833	-							X928_RS07700	1680		old_locus_tag=X928_08000
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	16154	17833	-	WP_103079213.1	WP_103079213.1		hypothetical protein			X928_RS07700	1680	559	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	17796	18548	-							X928_RS07705	753		old_locus_tag=X928_08005
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	17796	18548	-	WP_103079214.1	WP_103079214.1		ABC transporter ATP-binding protein			X928_RS07705	753	250	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	18541	19779	-							X928_RS07710	1239		old_locus_tag=X928_08010
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	18541	19779	-	WP_103079215.1	WP_103079215.1		U32 family peptidase			X928_RS07710	1239	412	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	19776	21128	-							X928_RS07715	1353		old_locus_tag=X928_08015
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	19776	21128	-	WP_103079216.1	WP_103079216.1		hypothetical protein			X928_RS07715	1353	450	
