# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000063.1	5508	6518	+	WP_072866069.1	WP_072866069.1		UDP-glucose 4-epimerase GalE	galE		BUA62_RS10885	1011	336	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000063.1	6680	6922	-							BUA62_RS11610	243		partial;old_locus_tag=SAMN02745164_02206
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000063.1	6680	6922	-	WP_200782455.1	WP_200782455.1		hypothetical protein			BUA62_RS11610	243	80	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	1	317	+							BUA62_RS08125	317		partial;old_locus_tag=SAMN02745164_01640
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	1	317	+	WP_143148350.1	WP_143148350.1		transposase			BUA62_RS08125	317	104	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	318	758	-							BUA62_RS08130	441		old_locus_tag=SAMN02745164_01641
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	318	758	-	WP_072865301.1	WP_072865301.1		hypothetical protein			BUA62_RS08130	441	146	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	771	1325	-							BUA62_RS08135	555		old_locus_tag=SAMN02745164_01642
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	771	1325	-	WP_072865303.1	WP_072865303.1		nucleotidyltransferase family protein			BUA62_RS08135	555	184	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	1392	2582	+							BUA62_RS08140	1191		old_locus_tag=SAMN02745164_01643
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	1392	2582	+	WP_072865304.1	WP_072865304.1		extracellular solute-binding protein			BUA62_RS08140	1191	396	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	2572	4515	+							BUA62_RS08145	1944		old_locus_tag=SAMN02745164_01644
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	2572	4515	+	WP_072865306.1	WP_072865306.1		ABC transporter permease subunit			BUA62_RS08145	1944	647	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	4531	6255	+					ade		BUA62_RS08150	1725		old_locus_tag=SAMN02745164_01645
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	4531	6255	+	WP_072865307.1	WP_072865307.1		adenine deaminase	ade		BUA62_RS08150	1725	574	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	6346	7425	+							BUA62_RS08155	1080		old_locus_tag=SAMN02745164_01646
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	6346	7425	+	WP_072865312.1	WP_072865312.1		BMP family ABC transporter substrate-binding protein			BUA62_RS08155	1080	359	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	7475	9070	+							BUA62_RS08160	1596		old_locus_tag=SAMN02745164_01647
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	7475	9070	+	WP_234970300.1	WP_234970300.1		ABC transporter ATP-binding protein			BUA62_RS08160	1596	531	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	9067	10218	+							BUA62_RS08165	1152		old_locus_tag=SAMN02745164_01648
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	9067	10218	+	WP_072865315.1	WP_072865315.1		ABC transporter permease			BUA62_RS08165	1152	383	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	10211	11137	+							BUA62_RS08170	927		old_locus_tag=SAMN02745164_01649
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	10211	11137	+	WP_072865316.1	WP_072865316.1		ABC transporter permease			BUA62_RS08170	927	308	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	11148	11648	+							BUA62_RS08175	501		old_locus_tag=SAMN02745164_01650
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	11148	11648	+	WP_072865317.1	WP_072865317.1		biotin transporter BioY			BUA62_RS08175	501	166	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	11795	12376	+							BUA62_RS08180	582		old_locus_tag=SAMN02745164_01651
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	11795	12376	+	WP_234970301.1	WP_234970301.1		aminodeoxychorismate/anthranilate synthase component II			BUA62_RS08180	582	193	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	12373	13725	+					pabB		BUA62_RS08185	1353		old_locus_tag=SAMN02745164_01652
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	12373	13725	+	WP_072865320.1	WP_072865320.1		aminodeoxychorismate synthase component I	pabB		BUA62_RS08185	1353	450	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	13722	14507	+							BUA62_RS08190	786		old_locus_tag=SAMN02745164_01653
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	13722	14507	+	WP_072865322.1	WP_072865322.1		aminotransferase class IV			BUA62_RS08190	786	261	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	14538	15461	+							BUA62_RS08195	924		old_locus_tag=SAMN02745164_01654
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	14538	15461	+	WP_072865324.1	WP_072865324.1		nucleoside hydrolase			BUA62_RS08195	924	307	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	15579	15761	+							BUA62_RS08200	183		old_locus_tag=SAMN02745164_01655
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	15579	15761	+	WP_072865326.1	WP_072865326.1		hypothetical protein			BUA62_RS08200	183	60	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	15894	16685	+							BUA62_RS08205	792		old_locus_tag=SAMN02745164_01656
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	15894	16685	+	WP_072865327.1	WP_072865327.1		energy-coupling factor transporter transmembrane protein EcfT			BUA62_RS08205	792	263	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	16698	17804	-							BUA62_RS08210	1107		old_locus_tag=SAMN02745164_01657
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	16698	17804	-	WP_072865329.1	WP_072865329.1		MFS transporter			BUA62_RS08210	1107	368	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	17817	20318	-							BUA62_RS08215	2502		old_locus_tag=SAMN02745164_01658
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	17817	20318	-	WP_143148351.1	WP_143148351.1		hypothetical protein			BUA62_RS08215	2502	833	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	20518	21609	-							BUA62_RS08220	1092		old_locus_tag=SAMN02745164_01659
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	20518	21609	-	WP_072865332.1	WP_072865332.1		hypothetical protein			BUA62_RS08220	1092	363	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	21631	23400	-							BUA62_RS08225	1770		old_locus_tag=SAMN02745164_01660
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	21631	23400	-	WP_072865333.1	WP_072865333.1		tetratricopeptide repeat protein			BUA62_RS08225	1770	589	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	23391	23663	-							BUA62_RS08230	273		old_locus_tag=SAMN02745164_01661
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	23391	23663	-	WP_072865334.1	WP_072865334.1		EscU/YscU/HrcU family type III secretion system export apparatus switch protein			BUA62_RS08230	273	90	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	23656	24582	-							BUA62_RS08235	927		old_locus_tag=SAMN02745164_01662
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	23656	24582	-	WP_072865335.1	WP_072865335.1		hypothetical protein			BUA62_RS08235	927	308	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	24890	25714	-					ylqF		BUA62_RS08240	825		old_locus_tag=SAMN02745164_01663
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	24890	25714	-	WP_047265539.1	WP_047265539.1		ribosome biogenesis GTPase YlqF	ylqF		BUA62_RS08240	825	274	
gene	tRNA	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	25828	25902	-							BUA62_RS08245	75		old_locus_tag=SAMN02745164_01664
tRNA		GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	25828	25902	-				tRNA-Arg			BUA62_RS08245	75		anticodon=CCT
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	26158	27183	+							BUA62_RS08250	1026		old_locus_tag=SAMN02745164_01665
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	26158	27183	+	WP_072865336.1	WP_072865336.1		Rpn family recombination-promoting nuclease/putative transposase			BUA62_RS08250	1026	341	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	27645	27860	-							BUA62_RS11280	216		
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000030.1	27645	27860	-	WP_234970302.1	WP_234970302.1		transposase			BUA62_RS11280	216	71	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	1	327	+							BUA62_RS10750	327		partial;old_locus_tag=SAMN02745164_02177
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	1	327	+	WP_143148379.1	WP_143148379.1		transposase			BUA62_RS10750	327	108	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	328	507	-							BUA62_RS10755	180		old_locus_tag=SAMN02745164_02178
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	328	507	-	WP_072866048.1	WP_072866048.1		hypothetical protein			BUA62_RS10755	180	59	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	500	910	-							BUA62_RS10760	411		old_locus_tag=SAMN02745164_02179
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	500	910	-	WP_072866049.1	WP_072866049.1		hypothetical protein			BUA62_RS10760	411	136	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	913	1752	-					cmr4		BUA62_RS10765	840		old_locus_tag=SAMN02745164_02180
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	913	1752	-	WP_072866050.1	WP_072866050.1		type III-B CRISPR module RAMP protein Cmr4	cmr4		BUA62_RS10765	840	279	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	1749	4436	-							BUA62_RS10770	2688		old_locus_tag=SAMN02745164_02181
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	1749	4436	-	WP_072866051.1	WP_072866051.1		hypothetical protein			BUA62_RS10770	2688	895	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	4447	7386	-							BUA62_RS10775	2940		old_locus_tag=SAMN02745164_02182
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	4447	7386	-	WP_072866052.1	WP_072866052.1		hypothetical protein			BUA62_RS10775	2940	979	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	7388	7636	+							BUA62_RS10780	249		partial;old_locus_tag=SAMN02745164_02183
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000060.1	7388	7636	+	WP_200782449.1	WP_200782449.1		transposase family protein			BUA62_RS10780	249	83	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	37	2223	-							BUA62_RS09250	2187		old_locus_tag=SAMN02745164_01869
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	37	2223	-	WP_072865692.1	WP_072865692.1		methyl-accepting chemotaxis protein			BUA62_RS09250	2187	728	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	2361	3503	+							BUA62_RS09255	1143		old_locus_tag=SAMN02745164_01870
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	2361	3503	+	WP_072865694.1	WP_072865694.1		ion channel			BUA62_RS09255	1143	380	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	3514	4020	+							BUA62_RS09260	507		old_locus_tag=SAMN02745164_01871
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	3514	4020	+	WP_072865696.1	WP_072865696.1		cyclic nucleotide-binding domain-containing protein			BUA62_RS09260	507	168	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	4040	4645	-					udk		BUA62_RS09265	606		old_locus_tag=SAMN02745164_01872
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	4040	4645	-	WP_072865698.1	WP_072865698.1		uridine kinase	udk		BUA62_RS09265	606	201	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	4658	5386	-							BUA62_RS09270	729		old_locus_tag=SAMN02745164_01873
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	4658	5386	-	WP_072865700.1	WP_072865700.1		hypothetical protein			BUA62_RS09270	729	242	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	5558	6067	+							BUA62_RS09275	510		old_locus_tag=SAMN02745164_01874
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	5558	6067	+	WP_072865702.1	WP_072865702.1		hypothetical protein			BUA62_RS09275	510	169	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	6060	7382	+							BUA62_RS09280	1323		old_locus_tag=SAMN02745164_01875
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	6060	7382	+	WP_072865704.1	WP_072865704.1		sigma-54 dependent transcriptional regulator			BUA62_RS09280	1323	440	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	7397	9355	+							BUA62_RS09285	1959		old_locus_tag=SAMN02745164_01876
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	7397	9355	+	WP_072865706.1	WP_072865706.1		tetratricopeptide repeat protein			BUA62_RS09285	1959	652	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	9367	9819	+							BUA62_RS09290	453		old_locus_tag=SAMN02745164_01877
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	9367	9819	+	WP_072865708.1	WP_072865708.1		hypothetical protein			BUA62_RS09290	453	150	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	9822	10205	+							BUA62_RS09295	384		old_locus_tag=SAMN02745164_01878
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	9822	10205	+	WP_072865711.1	WP_072865711.1		hypothetical protein			BUA62_RS09295	384	127	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	10233	11471	+							BUA62_RS09300	1239		old_locus_tag=SAMN02745164_01879
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	10233	11471	+	WP_072865713.1	WP_072865713.1		MFS transporter			BUA62_RS09300	1239	412	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	11728	12741	+							BUA62_RS09305	1014		old_locus_tag=SAMN02745164_01880
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	11728	12741	+	WP_072865716.1	WP_072865716.1		Gfo/Idh/MocA family oxidoreductase			BUA62_RS09305	1014	337	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	12753	13058	+							BUA62_RS09310	306		old_locus_tag=SAMN02745164_01881
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	12753	13058	+	WP_072865717.1	WP_072865717.1		2-amino-4-ketopentanoate thiolase			BUA62_RS09310	306	101	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	13055	14464	+							BUA62_RS09315	1410		old_locus_tag=SAMN02745164_01882
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	13055	14464	+	WP_072865719.1	WP_072865719.1		PLP-dependent lyase/thiolase			BUA62_RS09315	1410	469	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	14464	14835	+							BUA62_RS09320	372		old_locus_tag=SAMN02745164_01883
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	14464	14835	+	WP_072865721.1	WP_072865721.1		ornithine aminomutase subunit alpha			BUA62_RS09320	372	123	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	14835	17030	+							BUA62_RS09325	2196		old_locus_tag=SAMN02745164_01884
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	14835	17030	+	WP_072865723.1	WP_072865723.1		cobalamin-dependent protein			BUA62_RS09325	2196	731	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	17321	18484	+							BUA62_RS09330	1164		old_locus_tag=SAMN02745164_01885
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	17321	18484	+	WP_084670772.1	WP_084670772.1		PatB family C-S lyase			BUA62_RS09330	1164	387	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	18487	19050	+							BUA62_RS09335	564		old_locus_tag=SAMN02745164_01886
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	18487	19050	+	WP_072865727.1	WP_072865727.1		TetR/AcrR family transcriptional regulator			BUA62_RS09335	564	187	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	19479	20816	+							BUA62_RS09340	1338		old_locus_tag=SAMN02745164_01887
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000039.1	19479	20816	+	WP_072865729.1	WP_072865729.1		FAD-dependent oxidoreductase			BUA62_RS09340	1338	445	
gene	rRNA	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000081.1	175	1716	+							BUA62_RS11235	1542		old_locus_tag=SAMN02745164_02280
rRNA		GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000081.1	175	1716	+				16S ribosomal RNA			BUA62_RS11235	1542		
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000069.1	1	277	+							BUA62_RS11035	277		partial;old_locus_tag=SAMN02745164_02235
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000069.1	1	277	+	WP_143148388.1	WP_143148388.1		transposase			BUA62_RS11035	277	91	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000069.1	885	1193	-							BUA62_RS11040	309		old_locus_tag=SAMN02745164_02236
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000069.1	885	1193	-	WP_072866089.1	WP_072866089.1		transposase			BUA62_RS11040	309	102	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000069.1	1485	1634	-							BUA62_RS11615	150		
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000069.1	1485	1634	-	WP_159429530.1	WP_159429530.1		hypothetical protein			BUA62_RS11615	150	49	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000069.1	1707	2102	-							BUA62_RS11045	396		old_locus_tag=SAMN02745164_02237
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000069.1	1707	2102	-	WP_234970324.1	WP_234970324.1		IS110 family transposase			BUA62_RS11045	396	131	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000069.1	3100	3708	+							BUA62_RS11050	609		old_locus_tag=SAMN02745164_02238
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000069.1	3100	3708	+	WP_234970325.1	WP_234970325.1		transposase			BUA62_RS11050	609	202	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000069.1	4107	5201	+							BUA62_RS11055	1095		old_locus_tag=SAMN02745164_02239
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000069.1	4107	5201	+	WP_072866092.1	WP_072866092.1		glycosyltransferase family 4 protein			BUA62_RS11055	1095	364	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	285	527	+					hfq		BUA62_RS09850	243		old_locus_tag=SAMN02745164_01994
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	285	527	+	WP_072865886.1	WP_072865886.1		RNA chaperone Hfq	hfq		BUA62_RS09850	243	80	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	623	1615	+							BUA62_RS09855	993		old_locus_tag=SAMN02745164_01995
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	623	1615	+	WP_072865887.1	WP_072865887.1		M23 family metallopeptidase			BUA62_RS09855	993	330	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	1740	2936	+					metK		BUA62_RS09860	1197		old_locus_tag=SAMN02745164_01996
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	1740	2936	+	WP_072865888.1	WP_072865888.1		methionine adenosyltransferase	metK		BUA62_RS09860	1197	398	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	2967	3245	+					rpsT		BUA62_RS09865	279		old_locus_tag=SAMN02745164_01997
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	2967	3245	+	WP_072865889.1	WP_072865889.1		30S ribosomal protein S20	rpsT		BUA62_RS09865	279	92	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	3286	5316	-							BUA62_RS09870	2031		old_locus_tag=SAMN02745164_01998
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	3286	5316	-	WP_072865890.1	WP_072865890.1		methyl-accepting chemotaxis protein			BUA62_RS09870	2031	676	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	5549	6493	+					trmB		BUA62_RS09875	945		old_locus_tag=SAMN02745164_01999
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	5549	6493	+	WP_084670780.1	WP_084670780.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB		BUA62_RS09875	945	314	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	6565	8043	+							BUA62_RS09880	1479		old_locus_tag=SAMN02745164_02000
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	6565	8043	+	WP_072865891.1	WP_072865891.1		diguanylate cyclase			BUA62_RS09880	1479	492	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	8055	9182	-							BUA62_RS09885	1128		old_locus_tag=SAMN02745164_02001
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	8055	9182	-	WP_072865892.1	WP_072865892.1		MFS transporter			BUA62_RS09885	1128	375	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	9796	11034	+							BUA62_RS09890	1239		old_locus_tag=SAMN02745164_02002
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	9796	11034	+	WP_072865893.1	WP_072865893.1		hypothetical protein			BUA62_RS09890	1239	412	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	11077	12831	+							BUA62_RS11715	1755		old_locus_tag=SAMN02745164_02003
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	11077	12831	+	WP_072865894.1	WP_072865894.1		HD-GYP domain-containing protein			BUA62_RS11715	1755	584	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	12857	14605	-							BUA62_RS09900	1749		old_locus_tag=SAMN02745164_02004
