# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1522657	1523523	-					speE		PMOB_RS07265	867		old_locus_tag=Pmob_1417
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1522657	1523523	-	WP_012209219.1	WP_012209219.1		polyamine aminopropyltransferase	speE		PMOB_RS07265	867	288	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1523523	1523921	-					speD		PMOB_RS07270	399		old_locus_tag=Pmob_1418
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1523523	1523921	-	WP_012209220.1	WP_012209220.1		adenosylmethionine decarboxylase	speD		PMOB_RS07270	399	132	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1523936	1524472	-							PMOB_RS07275	537		old_locus_tag=Pmob_1419
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1523936	1524472	-	WP_012209221.1	WP_012209221.1		helix-turn-helix domain-containing protein			PMOB_RS07275	537	178	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1524672	1525691	+							PMOB_RS07280	1020		old_locus_tag=Pmob_1420
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1524672	1525691	+	WP_012209222.1	WP_012209222.1		rod shape-determining protein			PMOB_RS07280	1020	339	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1525693	1526370	+							PMOB_RS07285	678		old_locus_tag=Pmob_1421
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1525693	1526370	+	WP_012209223.1	WP_012209223.1		hypothetical protein			PMOB_RS07285	678	225	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1526390	1526803	+							PMOB_RS07290	414		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1526390	1526803	+	WP_041534115.1	WP_041534115.1		hypothetical protein			PMOB_RS07290	414	137	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1526784	1528493	+							PMOB_RS07295	1710		old_locus_tag=Pmob_1422
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1526784	1528493	+	WP_012209224.1	WP_012209224.1		peptidoglycan glycosyltransferase			PMOB_RS07295	1710	569	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1528646	1529887	+							PMOB_RS07300	1242		old_locus_tag=Pmob_1423
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1528646	1529887	+	WP_012209225.1	WP_012209225.1		hypothetical protein			PMOB_RS07300	1242	413	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1529877	1530323	-							PMOB_RS07305	447		old_locus_tag=Pmob_1424
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1529877	1530323	-	WP_081429278.1	WP_081429278.1		DUF123 domain-containing protein			PMOB_RS07305	447	148	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1530310	1530840	+							PMOB_RS07310	531		old_locus_tag=Pmob_1425
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1530310	1530840	+	WP_012209227.1	WP_012209227.1		hypothetical protein			PMOB_RS07310	531	176	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1530829	1531689	-							PMOB_RS07315	861		old_locus_tag=Pmob_1426
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1530829	1531689	-	WP_155811087.1	WP_155811087.1		alpha/beta hydrolase			PMOB_RS07315	861	286	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1531964	1532218	+							PMOB_RS07320	255		old_locus_tag=Pmob_1427
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1531964	1532218	+	WP_231282464.1	WP_231282464.1		glutathione S-transferase N-terminal domain-containing protein			PMOB_RS07320	255	84	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1532278	1534794	-							PMOB_RS07325	2517		old_locus_tag=Pmob_1428
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1532278	1534794	-	WP_012209230.1	WP_012209230.1		alpha-amylase			PMOB_RS07325	2517	838	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1534935	1535534	-					raiA		PMOB_RS07330	600		old_locus_tag=Pmob_1429
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1534935	1535534	-	WP_012209231.1	WP_012209231.1		ribosome-associated translation inhibitor RaiA	raiA		PMOB_RS07330	600	199	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1535619	1537913	-					priA		PMOB_RS07335	2295		old_locus_tag=Pmob_1430
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1535619	1537913	-	WP_012209232.1	WP_012209232.1		primosomal protein N'	priA		PMOB_RS07335	2295	764	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1537929	1539920	-							PMOB_RS07340	1992		old_locus_tag=Pmob_1431
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1537929	1539920	-	WP_012209233.1	WP_012209233.1		alpha-glucosidase C-terminal domain-containing protein			PMOB_RS07340	1992	663	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1539983	1540792	-							PMOB_RS07345	810		old_locus_tag=Pmob_1432
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1539983	1540792	-	WP_012209234.1	WP_012209234.1		Mrp/NBP35 family ATP-binding protein			PMOB_RS07345	810	269	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1540803	1541804	-							PMOB_RS07350	1002		old_locus_tag=Pmob_1433
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1540803	1541804	-	WP_012209235.1	WP_012209235.1		hypothetical protein			PMOB_RS07350	1002	333	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1541829	1542245	-							PMOB_RS07355	417		old_locus_tag=Pmob_1434
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1541829	1542245	-	WP_012209236.1	WP_012209236.1		OsmC family protein			PMOB_RS07355	417	138	
gene	tRNA	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1542510	1542586	+							PMOB_RS07360	77		old_locus_tag=Pmob_R0038
tRNA		GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1542510	1542586	+				tRNA-Thr			PMOB_RS07360	77		anticodon=GGT
gene	tRNA	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1542597	1542671	+							PMOB_RS07365	75		old_locus_tag=Pmob_R0039
tRNA		GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1542597	1542671	+				tRNA-Gly			PMOB_RS07365	75		anticodon=GCC
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1542720	1544381	+							PMOB_RS07370	1662		old_locus_tag=Pmob_1435
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1542720	1544381	+	WP_012209237.1	WP_012209237.1		nucleoside kinase			PMOB_RS07370	1662	553	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1544466	1547078	-							PMOB_RS10295	2613		old_locus_tag=Pmob_1436
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1544466	1547078	-	WP_012209238.1	WP_012209238.1		ABC transporter permease subunit			PMOB_RS10295	2613	870	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1547078	1548832	-							PMOB_RS07380	1755		old_locus_tag=Pmob_1437
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1547078	1548832	-	WP_012209239.1	WP_012209239.1		ABC transporter permease subunit			PMOB_RS07380	1755	584	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1548949	1550151	-							PMOB_RS07385	1203		old_locus_tag=Pmob_1438
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1548949	1550151	-	WP_012209240.1	WP_012209240.1		maltose ABC transporter substrate-binding protein			PMOB_RS07385	1203	400	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1550334	1551722	-							PMOB_RS07390	1389		old_locus_tag=Pmob_1439
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1550334	1551722	-	WP_012209241.1	WP_012209241.1		pyruvate carboxylase subunit B			PMOB_RS07390	1389	462	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1551728	1552186	-							PMOB_RS07395	459		old_locus_tag=Pmob_1440
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1551728	1552186	-	WP_012209242.1	WP_012209242.1		QueT transporter family protein			PMOB_RS07395	459	152	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1552255	1553931	-							PMOB_RS07400	1677		old_locus_tag=Pmob_1441
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1552255	1553931	-	WP_012209243.1	WP_012209243.1		peptidylprolyl isomerase			PMOB_RS07400	1677	558	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1554239	1554574	+							PMOB_RS07405	336		old_locus_tag=Pmob_1442
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1554239	1554574	+	WP_012209244.1	WP_012209244.1		hypothetical protein			PMOB_RS07405	336	111	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1554564	1555409	-							PMOB_RS07410	846		old_locus_tag=Pmob_1443
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1554564	1555409	-	WP_012209245.1	WP_012209245.1		GNAT family N-acetyltransferase			PMOB_RS07410	846	281	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1555532	1557499	-					tpiA		PMOB_RS07415	1968		old_locus_tag=Pmob_1444
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1555532	1557499	-	WP_012209246.1	WP_012209246.1		triose-phosphate isomerase	tpiA		PMOB_RS07415	1968	655	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1557569	1558573	-					gap		PMOB_RS07420	1005		old_locus_tag=Pmob_1445
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1557569	1558573	-	WP_012209247.1	WP_012209247.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap		PMOB_RS07420	1005	334	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1558672	1559058	-							PMOB_RS07425	387		old_locus_tag=Pmob_1446
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1558672	1559058	-	WP_012209248.1	WP_012209248.1		YbaB/EbfC family nucleoid-associated protein			PMOB_RS07425	387	128	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1559077	1560261	-							PMOB_RS07430	1185		old_locus_tag=Pmob_1447
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1559077	1560261	-	WP_012209249.1	WP_012209249.1		VWA-like domain-containing protein			PMOB_RS07430	1185	394	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1560263	1561345	-							PMOB_RS07435	1083		old_locus_tag=Pmob_1448
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1560263	1561345	-	WP_012209250.1	WP_012209250.1		MoxR family ATPase			PMOB_RS07435	1083	360	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1561382	1562617	-							PMOB_RS07440	1236		old_locus_tag=Pmob_1449
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1561382	1562617	-	WP_012209251.1	WP_012209251.1		hypothetical protein			PMOB_RS07440	1236	411	
gene	pseudogene	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1562661	1563760	-							PMOB_RS10300	1100		pseudo;old_locus_tag=Pmob_1450
CDS	without_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1562661	1563760	-				ribonuclease E/G			PMOB_RS10300	1100		pseudo
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1564104	1564679	-					pth		PMOB_RS07450	576		old_locus_tag=Pmob_1451
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1564104	1564679	-	WP_012209253.1	WP_012209253.1		aminoacyl-tRNA hydrolase	pth		PMOB_RS07450	576	191	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1564683	1565342	-							PMOB_RS07455	660		old_locus_tag=Pmob_1452
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1564683	1565342	-	WP_012209254.1	WP_012209254.1		50S ribosomal protein L25			PMOB_RS07455	660	219	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1565641	1566591	-							PMOB_RS07460	951		old_locus_tag=Pmob_1453
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1565641	1566591	-	WP_012209255.1	WP_012209255.1		ribose-phosphate pyrophosphokinase			PMOB_RS07460	951	316	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1566594	1567910	-					glmU		PMOB_RS07465	1317		old_locus_tag=Pmob_1454
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1566594	1567910	-	WP_012209256.1	WP_012209256.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU		PMOB_RS07465	1317	438	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1568296	1568868	-							PMOB_RS07475	573		old_locus_tag=Pmob_1455
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1568296	1568868	-	WP_012209257.1	WP_012209257.1		helix-hairpin-helix domain-containing protein			PMOB_RS07475	573	190	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1568893	1570209	-							PMOB_RS07480	1317		old_locus_tag=Pmob_1456
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1568893	1570209	-	WP_012209258.1	WP_012209258.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase			PMOB_RS07480	1317	438	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1570210	1572834	-							PMOB_RS07485	2625		old_locus_tag=Pmob_1457
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1570210	1572834	-	WP_012209259.1	WP_012209259.1		valine--tRNA ligase			PMOB_RS07485	2625	874	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1572905	1574347	-							PMOB_RS07490	1443		old_locus_tag=Pmob_1458
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1572905	1574347	-	WP_012209260.1	WP_012209260.1		MFS transporter			PMOB_RS07490	1443	480	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1574499	1575029	+					amrA		PMOB_RS07495	531		old_locus_tag=Pmob_1459
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1574499	1575029	+	WP_231282465.1	WP_231282465.1		AmmeMemoRadiSam system protein A	amrA		PMOB_RS07495	531	176	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1575049	1576047	+					amrS		PMOB_RS07500	999		old_locus_tag=Pmob_1460
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1575049	1576047	+	WP_012209262.1	WP_012209262.1		AmmeMemoRadiSam system radical SAM enzyme	amrS		PMOB_RS07500	999	332	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1576020	1577057	+							PMOB_RS07505	1038		old_locus_tag=Pmob_1461
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1576020	1577057	+	WP_012209263.1	WP_012209263.1		FAD:protein FMN transferase			PMOB_RS07505	1038	345	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1577064	1577438	+							PMOB_RS07510	375		old_locus_tag=Pmob_1462
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1577064	1577438	+	WP_012209264.1	WP_012209264.1		NusG domain II-containing protein			PMOB_RS07510	375	124	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1577432	1577953	+							PMOB_RS07515	522		old_locus_tag=Pmob_1463
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1577432	1577953	+	WP_012209265.1	WP_012209265.1		Gx transporter family protein			PMOB_RS07515	522	173	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1577934	1578506	+							PMOB_RS07520	573		old_locus_tag=Pmob_1464
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1577934	1578506	+	WP_012209266.1	WP_012209266.1		Maf family protein			PMOB_RS07520	573	190	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1578559	1579227	+					radC		PMOB_RS07525	669		old_locus_tag=Pmob_1465
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1578559	1579227	+	WP_012209267.1	WP_012209267.1		DNA repair protein RadC	radC		PMOB_RS07525	669	222	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1579220	1580446	+							PMOB_RS07530	1227		old_locus_tag=Pmob_1466
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1579220	1580446	+	WP_012209268.1	WP_012209268.1		hypothetical protein			PMOB_RS07530	1227	408	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1580904	1582130	+							PMOB_RS07535	1227		old_locus_tag=Pmob_1467
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1580904	1582130	+	WP_012209269.1	WP_012209269.1		adenosylhomocysteinase			PMOB_RS07535	1227	408	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1582160	1583431	-							PMOB_RS07540	1272		old_locus_tag=Pmob_1468
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1582160	1583431	-	WP_012209270.1	WP_012209270.1		serine hydroxymethyltransferase			PMOB_RS07540	1272	423	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1583714	1584955	+							PMOB_RS07545	1242		old_locus_tag=Pmob_1469
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1583714	1584955	+	WP_012209271.1	WP_012209271.1		PLP-dependent aminotransferase family protein			PMOB_RS07545	1242	413	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1584980	1586068	+					buk		PMOB_RS07550	1089		old_locus_tag=Pmob_1470
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1584980	1586068	+	WP_012209272.1	WP_012209272.1		butyrate kinase	buk		PMOB_RS07550	1089	362	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1586065	1586967	+							PMOB_RS07555	903		old_locus_tag=Pmob_1471
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1586065	1586967	+	WP_012209273.1	WP_012209273.1		bifunctional enoyl-CoA hydratase/phosphate acetyltransferase			PMOB_RS07555	903	300	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1586988	1588055	+					buk		PMOB_RS07560	1068		old_locus_tag=Pmob_1472
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1586988	1588055	+	WP_012209274.1	WP_012209274.1		butyrate kinase	buk		PMOB_RS07560	1068	355	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1588073	1588753	+							PMOB_RS07565	681		old_locus_tag=Pmob_1473
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1588073	1588753	+	WP_012209275.1	WP_012209275.1		cobyric acid synthase CobQ			PMOB_RS07565	681	226	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1588989	1589222	+							PMOB_RS07570	234		old_locus_tag=Pmob_1474
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1588989	1589222	+	WP_012209276.1	WP_012209276.1		ferredoxin family protein			PMOB_RS07570	234	77	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1589228	1590292	+							PMOB_RS07575	1065		old_locus_tag=Pmob_1475
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1589228	1590292	+	WP_012209277.1	WP_012209277.1		3-methyl-2-oxobutanoate dehydrogenase subunit VorB			PMOB_RS07575	1065	354	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1590308	1591063	+							PMOB_RS07580	756		old_locus_tag=Pmob_1476
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1590308	1591063	+	WP_012209278.1	WP_012209278.1		thiamine pyrophosphate-dependent enzyme			PMOB_RS07580	756	251	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1591125	1591667	+							PMOB_RS07585	543		old_locus_tag=Pmob_1477
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1591125	1591667	+	WP_012209279.1	WP_012209279.1		2-oxoacid:acceptor oxidoreductase family protein			PMOB_RS07585	543	180	
gene	tRNA	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1591718	1591808	-							PMOB_RS07590	91		old_locus_tag=Pmob_R0040
tRNA		GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1591718	1591808	-				tRNA-Ser			PMOB_RS07590	91		anticodon=GGA
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1591888	1592901	-					tsaD		PMOB_RS07595	1014		old_locus_tag=Pmob_1478
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1591888	1592901	-	WP_012209280.1	WP_012209280.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		PMOB_RS07595	1014	337	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1592898	1594127	-					clpX		PMOB_RS07600	1230		old_locus_tag=Pmob_1479
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1592898	1594127	-	WP_012209281.1	WP_012209281.1		ATP-dependent Clp protease ATP-binding subunit ClpX	clpX		PMOB_RS07600	1230	409	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1594207	1595097	-					cysK		PMOB_RS07605	891		old_locus_tag=Pmob_1480
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1594207	1595097	-	WP_012209282.1	WP_012209282.1		cysteine synthase A	cysK		PMOB_RS07605	891	296	
gene	pseudogene	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1595184	1595405	-							PMOB_RS10945	222		partial;pseudo
CDS	without_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1595184	1595405	-				serine acetyltransferase			PMOB_RS10945	222		partial;pseudo
gene	pseudogene	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1595484	1595561	-							PMOB_RS10950	78		partial;pseudo
CDS	without_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1595484	1595561	-				serine acetyltransferase			PMOB_RS10950	78		partial;pseudo
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1595930	1597000	-							PMOB_RS07615	1071		old_locus_tag=Pmob_1482
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1595930	1597000	-	WP_012209284.1	WP_012209284.1		hypothetical protein			PMOB_RS07615	1071	356	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1597006	1601172	-							PMOB_RS07620	4167		old_locus_tag=Pmob_1483
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1597006	1601172	-	WP_012209285.1	WP_012209285.1		PolC-type DNA polymerase III			PMOB_RS07620	4167	1388	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1601159	1601650	-					ruvC		PMOB_RS07625	492		old_locus_tag=Pmob_1484
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1601159	1601650	-	WP_012209286.1	WP_012209286.1		crossover junction endodeoxyribonuclease RuvC	ruvC		PMOB_RS07625	492	163	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1601650	1602891	-							PMOB_RS07630	1242		old_locus_tag=Pmob_1485
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1601650	1602891	-	WP_012209287.1	WP_012209287.1		aminopeptidase P family protein			PMOB_RS07630	1242	413	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1603149	1603763	+							PMOB_RS07635	615		old_locus_tag=Pmob_1486
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1603149	1603763	+	WP_012209288.1	WP_012209288.1		hypothetical protein			PMOB_RS07635	615	204	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1603769	1604206	+					fliS		PMOB_RS07640	438		old_locus_tag=Pmob_1487
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1603769	1604206	+	WP_012209289.1	WP_012209289.1		flagellar export chaperone FliS	fliS		PMOB_RS07640	438	145	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1604255	1605085	-							PMOB_RS07645	831		old_locus_tag=Pmob_1488
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1604255	1605085	-	WP_012209290.1	WP_012209290.1		carbon-nitrogen hydrolase family protein			PMOB_RS07645	831	276	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1605125	1607818	-							PMOB_RS07650	2694		old_locus_tag=Pmob_1489
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1605125	1607818	-	WP_012209291.1	WP_012209291.1		glycosyl hydrolase-related protein			PMOB_RS07650	2694	897	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1607833	1608666	-							PMOB_RS07655	834		old_locus_tag=Pmob_1490
