# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	9543	11384	-	WP_245857222.1	WP_245857222.1		FAD-dependent oxidoreductase			AA81_RS06125	1842	613	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	11406	12515	-							AA81_RS06130	1110		old_locus_tag=AA81_06015
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	11406	12515	-	WP_103079406.1	WP_103079406.1		NADH-quinone oxidoreductase subunit D			AA81_RS06130	1110	369	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	12502	13056	-							AA81_RS06135	555		old_locus_tag=AA81_06020
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	12502	13056	-	WP_103898544.1	WP_103898544.1		NADH-quinone oxidoreductase subunit C			AA81_RS06135	555	184	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	13040	13627	-							AA81_RS06140	588		old_locus_tag=AA81_06025
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	13040	13627	-	WP_211286510.1	WP_211286510.1		NADH-quinone oxidoreductase subunit B			AA81_RS06140	588	195	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	13624	14526	-							AA81_RS06145	903		old_locus_tag=AA81_06030
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	13624	14526	-	WP_103079408.1	WP_103079408.1		NADH-quinone oxidoreductase subunit H			AA81_RS06145	903	300	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	14523	16364	-							AA81_RS06150	1842		old_locus_tag=AA81_06035
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	14523	16364	-	WP_103079409.1	WP_103079409.1		NADH-quinone oxidoreductase subunit M			AA81_RS06150	1842	613	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	16365	17786	-							AA81_RS06155	1422		old_locus_tag=AA81_06040
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	16365	17786	-	WP_103898545.1	WP_103898545.1		NADH-ubiquinone oxidoreductase			AA81_RS06155	1422	473	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	17779	18114	-							AA81_RS06160	336		old_locus_tag=AA81_06045
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	17779	18114	-	WP_103898546.1	WP_103898546.1		cation:proton antiporter subunit C			AA81_RS06160	336	111	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	18111	18836	-							AA81_RS06165	726		old_locus_tag=AA81_06050
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	18111	18836	-	WP_103898547.1	WP_103898547.1		Na(+)/H(+) antiporter subunit B			AA81_RS06165	726	241	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	18836	19081	-							AA81_RS06170	246		old_locus_tag=AA81_06055
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	18836	19081	-	WP_012208720.1	WP_012208720.1		DUF4040 domain-containing protein			AA81_RS06170	246	81	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	19074	19412	-					mnhG		AA81_RS06175	339		old_locus_tag=AA81_06060
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	19074	19412	-	WP_012208721.1	WP_012208721.1		monovalent cation/H(+) antiporter subunit G	mnhG		AA81_RS06175	339	112	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	19409	19660	-							AA81_RS06180	252		old_locus_tag=AA81_06065
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	19409	19660	-	WP_041534061.1	WP_041534061.1		monovalent cation/H+ antiporter complex subunit F			AA81_RS06180	252	83	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	19657	20142	-							AA81_RS06185	486		old_locus_tag=AA81_06070
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	19657	20142	-	WP_103898548.1	WP_103898548.1		Na+/H+ antiporter subunit E			AA81_RS06185	486	161	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	20421	21272	+							AA81_RS06190	852		old_locus_tag=AA81_06075
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	20421	21272	+	WP_103898549.1	WP_103898549.1		hypothetical protein			AA81_RS06190	852	283	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	21284	22207	+							AA81_RS06195	924		old_locus_tag=AA81_06080
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	21284	22207	+	WP_103898550.1	WP_103898550.1		carbohydrate kinase family protein			AA81_RS06195	924	307	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	22287	23207	+							AA81_RS06200	921		old_locus_tag=AA81_06085
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	22287	23207	+	WP_103898551.1	WP_103898551.1		pseudouridine-5'-phosphate glycosidase			AA81_RS06200	921	306	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	23220	24101	+							AA81_RS06205	882		old_locus_tag=AA81_06090
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	23220	24101	+	WP_103898552.1	WP_103898552.1		pyridoxamine kinase			AA81_RS06205	882	293	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	24154	25374	+							AA81_RS06210	1221		old_locus_tag=AA81_06095
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	24154	25374	+	WP_103898553.1	WP_103898553.1		arginine deiminase			AA81_RS06210	1221	406	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	25371	26693	+							AA81_RS06215	1323		old_locus_tag=AA81_06100
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	25371	26693	+	WP_199171165.1	WP_199171165.1		cyclic 2,3-diphosphoglycerate synthase			AA81_RS06215	1323	440	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	26786	27496	+							AA81_RS06220	711		old_locus_tag=AA81_06105
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	26786	27496	+	WP_103064915.1	WP_103064915.1		hypothetical protein			AA81_RS06220	711	236	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	27504	28670	+							AA81_RS06225	1167		old_locus_tag=AA81_06110
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	27504	28670	+	WP_103064916.1	WP_103064916.1		LCP family protein			AA81_RS06225	1167	388	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	28657	29745	+							AA81_RS06230	1089		old_locus_tag=AA81_06115
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	28657	29745	+	WP_169999637.1	WP_169999637.1		FtsX-like permease family protein			AA81_RS06230	1089	362	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	29761	30207	+					ndk		AA81_RS06235	447		old_locus_tag=AA81_06120
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	29761	30207	+	WP_012208733.1	WP_012208733.1		nucleoside-diphosphate kinase	ndk		AA81_RS06235	447	148	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	30228	31349	+					glgD		AA81_RS06240	1122		old_locus_tag=AA81_06125
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	30228	31349	+	WP_012208734.1	WP_012208734.1		glucose-1-phosphate adenylyltransferase subunit GlgD	glgD		AA81_RS06240	1122	373	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	31363	32619	+							AA81_RS06245	1257		old_locus_tag=AA81_06130
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	31363	32619	+	WP_012208735.1	WP_012208735.1		glucose-1-phosphate adenylyltransferase			AA81_RS06245	1257	418	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	32668	33639	+							AA81_RS06250	972		old_locus_tag=AA81_06135
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	32668	33639	+	WP_103898555.1	WP_103898555.1		DUF4899 domain-containing protein			AA81_RS06250	972	323	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	33641	33928	+							AA81_RS06255	288		old_locus_tag=AA81_06140
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	33641	33928	+	WP_041534063.1	WP_041534063.1		hypothetical protein			AA81_RS06255	288	95	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	33974	34861	+							AA81_RS06260	888		old_locus_tag=AA81_06145
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	33974	34861	+	WP_103898556.1	WP_103898556.1		radical SAM protein			AA81_RS06260	888	295	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	34858	35568	-							AA81_RS06265	711		old_locus_tag=AA81_06150
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	34858	35568	-	WP_169926238.1	WP_169926238.1		glycerophosphodiester phosphodiesterase			AA81_RS06265	711	236	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	35657	37039	+							AA81_RS06270	1383		old_locus_tag=AA81_06155
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	35657	37039	+	WP_103077997.1	WP_103077997.1		ADP-ribosylglycohydrolase family protein			AA81_RS06270	1383	460	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	37279	38274	+							AA81_RS06275	996		old_locus_tag=AA81_06160
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	37279	38274	+	WP_103898557.1	WP_103898557.1		BMP family ABC transporter substrate-binding protein			AA81_RS06275	996	331	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	38294	39808	+							AA81_RS06280	1515		old_locus_tag=AA81_06165
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	38294	39808	+	WP_103898558.1	WP_103898558.1		ABC transporter ATP-binding protein			AA81_RS06280	1515	504	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	39805	40860	+							AA81_RS06285	1056		old_locus_tag=AA81_06170
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	39805	40860	+	WP_103078000.1	WP_103078000.1		ABC transporter permease			AA81_RS06285	1056	351	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	40922	41749	+							AA81_RS06290	828		old_locus_tag=AA81_06175
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	40922	41749	+	WP_245857132.1	WP_245857132.1		ABC transporter permease			AA81_RS06290	828	275	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	41914	42897	+							AA81_RS06295	984		old_locus_tag=AA81_06180
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	41914	42897	+	WP_103078002.1	WP_103078002.1		LacI family transcriptional regulator			AA81_RS06295	984	327	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	42899	43294	+					rbsD		AA81_RS06300	396		old_locus_tag=AA81_06185
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	42899	43294	+	WP_103898559.1	WP_103898559.1		D-ribose pyranase	rbsD		AA81_RS06300	396	131	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	43294	44784	+							AA81_RS06305	1491		old_locus_tag=AA81_06190
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	43294	44784	+	WP_103898560.1	WP_103898560.1		sugar ABC transporter ATP-binding protein			AA81_RS06305	1491	496	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	44777	45700	+							AA81_RS06310	924		old_locus_tag=AA81_06195
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	44777	45700	+	WP_245855500.1	WP_245855500.1		ribose ABC transporter permease			AA81_RS06310	924	307	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	45803	46672	+					rbsB		AA81_RS06315	870		old_locus_tag=AA81_06200
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	45803	46672	+	WP_103898561.1	WP_103898561.1		ribose ABC transporter substrate-binding protein RbsB	rbsB		AA81_RS06315	870	289	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	46730	47647	+					rbsK		AA81_RS06320	918		old_locus_tag=AA81_06205
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	46730	47647	+	WP_103898562.1	WP_103898562.1		ribokinase	rbsK		AA81_RS06320	918	305	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	47642	48844	-							AA81_RS06325	1203		old_locus_tag=AA81_06210
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	47642	48844	-	WP_169999639.1	WP_169999639.1		MFS transporter			AA81_RS06325	1203	400	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	48922	50526	-							AA81_RS06330	1605		old_locus_tag=AA81_06215
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	48922	50526	-	WP_103898564.1	WP_103898564.1		gamma-glutamyltransferase family protein			AA81_RS06330	1605	534	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	50662	51195	+							AA81_RS06335	534		old_locus_tag=AA81_06220
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	50662	51195	+	WP_103898565.1	WP_103898565.1		hypothetical protein			AA81_RS06335	534	177	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	51289	51867	+							AA81_RS06340	579		old_locus_tag=AA81_06225
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	51289	51867	+	WP_103898566.1	WP_103898566.1		outer membrane beta-barrel protein			AA81_RS06340	579	192	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	51914	52465	-							AA81_RS06345	552		old_locus_tag=AA81_06230
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	51914	52465	-	WP_103077375.1	WP_103077375.1		GNAT family N-acetyltransferase			AA81_RS06345	552	183	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	52819	53457	-							AA81_RS06350	639		old_locus_tag=AA81_06235
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	52819	53457	-	WP_103898567.1	WP_103898567.1		capsule biosynthesis protein CapC			AA81_RS06350	639	212	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	53482	55638	-							AA81_RS06355	2157		old_locus_tag=AA81_06240
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	53482	55638	-	WP_103898568.1	WP_103898568.1		polysaccharide biosynthesis tyrosine autokinase			AA81_RS06355	2157	718	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	55748	57610	-							AA81_RS06360	1863		old_locus_tag=AA81_06245
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	55748	57610	-	WP_169999641.1	WP_169999641.1		GumC family protein			AA81_RS06360	1863	620	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	57732	60977	-							AA81_RS06365	3246		old_locus_tag=AA81_06250
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	57732	60977	-	WP_103898570.1	WP_103898570.1		PD-(D/E)XK nuclease family protein			AA81_RS06365	3246	1081	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	60983	61432	-							AA81_RS06370	450		old_locus_tag=AA81_06255
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	60983	61432	-	WP_103898571.1	WP_103898571.1		hypothetical protein			AA81_RS06370	450	149	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	61623	63215	+							AA81_RS06375	1593		old_locus_tag=AA81_06260
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	61623	63215	+	WP_103898572.1	WP_103898572.1		DEAD/DEAH box helicase			AA81_RS06375	1593	530	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	63248	64387	-							AA81_RS06380	1140		old_locus_tag=AA81_06265
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	63248	64387	-	WP_103064941.1	WP_103064941.1		NADP-dependent malic enzyme			AA81_RS06380	1140	379	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	64407	64904	-							AA81_RS06385	498		old_locus_tag=AA81_06270
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	64407	64904	-	WP_103064942.1	WP_103064942.1		FumA C-terminus/TtdB family hydratase beta subunit			AA81_RS06385	498	165	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	64891	65712	-							AA81_RS06390	822		old_locus_tag=AA81_06275
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000131.1	64891	65712	-	WP_103898573.1	WP_103898573.1		fumarate hydratase			AA81_RS06390	822	273	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	99	1004	-							AA81_RS10070	906		old_locus_tag=AA81_09885
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	99	1004	-	WP_103079327.1	WP_103079327.1		ATP-grasp domain-containing protein			AA81_RS10070	906	301	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	1035	3323	-					topA		AA81_RS10075	2289		old_locus_tag=AA81_09890
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	1035	3323	-	WP_103898928.1	WP_103898928.1		type I DNA topoisomerase	topA		AA81_RS10075	2289	762	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	3342	4400	-							AA81_RS10080	1059		old_locus_tag=AA81_09895
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	3342	4400	-	WP_103898929.1	WP_103898929.1		HD domain-containing protein			AA81_RS10080	1059	352	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	4393	5517	-					alr		AA81_RS10085	1125		old_locus_tag=AA81_09900
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	4393	5517	-	WP_169999734.1	WP_169999734.1		alanine racemase	alr		AA81_RS10085	1125	374	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	6068	6616	+							AA81_RS10095	549		old_locus_tag=AA81_09910
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	6068	6616	+	WP_103079332.1	WP_103079332.1		5-formyltetrahydrofolate cyclo-ligase			AA81_RS10095	549	182	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	6811	7611	+							AA81_RS10100	801		old_locus_tag=AA81_09915
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	6811	7611	+	WP_103079333.1	WP_103079333.1		nitrilase			AA81_RS10100	801	266	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	7805	9607	+					dnaK		AA81_RS10105	1803		old_locus_tag=AA81_09920
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	7805	9607	+	WP_103898931.1	WP_103898931.1		molecular chaperone DnaK	dnaK		AA81_RS10105	1803	600	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	9768	10250	+							AA81_RS10110	483		old_locus_tag=AA81_09925
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	9768	10250	+	WP_103079335.1	WP_103079335.1		GNAT family N-acetyltransferase			AA81_RS10110	483	160	
gene	tRNA	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	10328	10403	-							AA81_RS10115	76		old_locus_tag=AA81_09930
tRNA		GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	10328	10403	-				tRNA-Phe			AA81_RS10115	76		anticodon=GAA
gene	tRNA	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	10415	10489	-							AA81_RS10120	75		old_locus_tag=AA81_09935
tRNA		GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	10415	10489	-				tRNA-Val			AA81_RS10120	75		anticodon=TAC
gene	tRNA	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	10502	10577	-							AA81_RS10125	76		old_locus_tag=AA81_09940
tRNA		GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	10502	10577	-				tRNA-Glu			AA81_RS10125	76		anticodon=TTC
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	10612	11970	-					murC		AA81_RS10130	1359		old_locus_tag=AA81_09945
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	10612	11970	-	WP_103079336.1	WP_103079336.1		UDP-N-acetylmuramate--L-alanine ligase	murC		AA81_RS10130	1359	452	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	12136	13182	-							AA81_RS10135	1047		old_locus_tag=AA81_09950
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	12136	13182	-	WP_103079337.1	WP_103079337.1		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase			AA81_RS10135	1047	348	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	13169	14287	-							AA81_RS10140	1119		old_locus_tag=AA81_09955
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	13169	14287	-	WP_103079338.1	WP_103079338.1		FtsW/RodA/SpoVE family cell cycle protein			AA81_RS10140	1119	372	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	14337	15704	-					argS		AA81_RS10145	1368		partial;old_locus_tag=AA81_09960
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000206.1	14337	15704	-	WP_103898932.1	WP_103898932.1		arginine--tRNA ligase	argS		AA81_RS10145	1368	455	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000262.1	128	2449	-					yicI		AA81_RS12610	2322		old_locus_tag=AA81_12395
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000262.1	128	2449	-	WP_103899234.1	WP_103899234.1		alpha-xylosidase	yicI		AA81_RS12610	2322	773	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000262.1	2663	5038	-							AA81_RS12615	2376		old_locus_tag=AA81_12400
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000262.1	2663	5038	-	WP_103899235.1	WP_103899235.1		glycoside hydrolase family 3 C-terminal domain-containing protein			AA81_RS12615	2376	791	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000262.1	5272	7152	-							AA81_RS12620	1881		old_locus_tag=AA81_12405
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000262.1	5272	7152	-	WP_103899236.1	WP_103899236.1		ABC transporter substrate-binding protein			AA81_RS12620	1881	626	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000137.1	1	622	+							AA81_RS06575	622		partial;old_locus_tag=AA81_06455
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000137.1	1	622	+	WP_103898591.1	WP_103898591.1		fumarylacetoacetate hydrolase family protein			AA81_RS06575	622	206	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000137.1	720	968	-							AA81_RS06580	249		old_locus_tag=AA81_06460
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000137.1	720	968	-	WP_233186668.1	WP_233186668.1		CopG family transcriptional regulator			AA81_RS06580	249	82	
